.:59.999 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:09.589 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:09.641 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:09.942 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:09.991 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:09.991 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:09.991 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:10.243 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:10.393 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:10.393 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:10.393 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:10.544 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:10.795 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:10.795 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:10.796 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:10.845 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:11.146 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:11.198 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:11.198 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:11.198 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:11.447 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:11.601 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:11.601 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:11.601 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:11.748 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:12.004 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:12.004 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:12.004 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:12.049 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:12.350 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:12.406 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:12.406 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:12.406 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:12.651 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:12.808 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:12.808 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:12.808 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:12.954 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:13.230 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:13.230 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:13.230 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:13.255 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:13.556 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:13.633 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:13.635 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:13.635 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:13.858 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:14.036 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:14.036 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:14.036 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:14.159 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:14.439 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:14.439 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:14.439 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:14.460 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:14.761 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:14.843 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:14.843 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:14.843 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:15.062 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:15.246 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:15.246 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:15.246 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:15.363 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:15.649 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:15.649 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:15.649 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:15.664 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:15.965 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:16.051 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:16.051 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:16.051 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:16.266 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:16.453 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:16.453 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:16.453 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:16.567 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:16.861 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:16.861 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:16.861 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:16.868 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:17.169 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:17.263 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:17.263 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:17.263 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:17.470 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:17.665 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:17.665 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:17.665 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:17.771 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:18.070 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:18.070 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:18.070 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:18.070 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:18.372 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:18.472 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:18.472 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:18.472 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:18.673 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:18.874 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:18.876 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:18.876 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:18.974 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:19.275 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:19.275 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:19.275 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:19.275 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:19.576 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:19.777 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:19.777 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:19.777 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:19.877 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:20.178 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:20.178 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:20.178 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:20.178 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:20.479 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:20.581 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:20.581 [Debug] 上一次记录为不是0，本次不更改。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:20.581 [Debug] 扫描枪1之前已通知PLC清空电芯数据，本次不执行写入，线程休眠300毫秒。 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:20.780 [Debug] 读取到AT_ReadResult值为[false] ResultControler.Listen_IsReadReusltNow => ResultControler.ShowLogAsyn => AppLogger.ShowLog
2021-10-24 14:44:20.983 [Debug] 获取Bat_Bool1值为0 SocketClient.Listen_PLCIO => SocketClient.ShowLogAsyn => AppLogger.ShowLog
